state_ID,year,biofuel,biomass,geo,hydro,solar,wind,total
NJ,1985,0,52233,0,-2550,0,0,49683
NJ,1986,0,44524,0,-2989,0,0,41534
NJ,1987,0,41813,0,-3220,0,0,38592
NJ,1988,0,44113,0,-2257,0,0,41856
NJ,1989,0,36987,56,-2542,377,0,34878
NJ,1990,0,25351,63,326,400,0,26140
NJ,1991,0,35277,68,225,420,0,35990
NJ,1992,0,37870,73,231,445,0,38620
NJ,1993,93,36360,78,196,465,0,37099
NJ,1994,328,41040,72,156,519,0,41787
NJ,1995,1012,43525,77,113,543,0,44258
NJ,1996,854,41255,81,197,578,0,42111
NJ,1997,969,39426,87,188,587,0,40288
NJ,1998,760,38682,90,211,631,0,39614
NJ,1999,649,39614,102,177,651,0,40544
NJ,2000,768,40203,102,143,643,0,41091
NJ,2001,1037,29134,108,186,669,0,30097
NJ,2002,98,27605,118,122,954,0,28799
NJ,2003,98,25064,153,394,1205,0,26816
NJ,2004,519,25663,167,376,1411,0,27617
NJ,2005,9697,27211,191,311,1629,0,29341
NJ,2006,26077,45175,221,351,1926,159,47832
NJ,2007,32579,50080,268,207,2241,202,52998
NJ,2008,27523,47294,319,254,2631,206,50705
NJ,2009,32539,62139,398,313,3350,204,66404
NJ,2010,36941,68576,448,177,4910,123,74234
NJ,2011,35712,65958,435,237,7854,102,74587
NJ,2012,33960,62806,466,102,14103,110,77587
NJ,2013,36423,68475,466,174,16749,104,85968
NJ,2014,36918,70479,466,164,19683,217,91010
NJ,2015,37583,59875,466,89,20969,201,81600
NJ,2016,40079,62356,466,88,22265,192,85367
NJ,2017,38439,59955,466,126,25634,207,86388
NJ,2018,35741,57534,466,324,28242,206,86771
NJ,2019,35655,0,0,0,0,0,0
NV,1960,0,946,0,21164,0,0,22110
NV,1961,0,929,0,18617,0,0,19545
NV,1962,0,911,0,20822,0,0,21733
NV,1963,0,894,0,18910,0,0,19804
NV,1964,0,929,0,16913,0,0,17842
NV,1965,0,876,0,16668,0,0,17544
NV,1966,0,876,0,18755,0,0,19632
NV,1967,0,912,0,18073,0,0,18985
NV,1968,0,947,0,18195,0,0,19142
NV,1969,0,999,0,17772,0,0,18771
NV,1970,0,1051,0,17271,0,0,18322
NV,1971,0,1069,0,17582,0,0,18651
NV,1972,0,1052,0,16222,0,0,17274
NV,1973,0,1016,0,17340,0,0,18356
NV,1974,0,1052,0,16711,0,0,17762
NV,1975,0,1244,0,17583,0,0,18827
NV,1976,0,1332,0,16125,0,0,17457
NV,1977,0,1507,0,16874,0,0,18381
NV,1978,0,1718,0,17263,0,0,18980
NV,1979,0,2033,0,17771,0,0,19804
NV,1980,0,2760,0,24643,0,0,27403
NV,1981,6,3728,0,18072,0,0,21800
NV,1982,8,3867,0,14850,0,0,18717
NV,1983,2,4130,0,43064,0,0,47194
NV,1984,0,4456,0,58602,0,0,63057
NV,1985,7,4603,0,45386,0,0,49989
NV,1986,140,4349,0,47889,0,0,52238
NV,1987,497,2680,0,26316,0,0,28996
NV,1988,478,2810,0,21587,0,0,24397
NV,1989,374,2836,8328,19391,55,0,30611
NV,1990,403,3253,8707,18048,62,0,30071
NV,1991,548,3535,11222,24682,71,0,39509
NV,1992,660,3796,13061,20536,95,0,37488
NV,1993,790,4159,16787,20331,99,0,41377
NV,1994,0,3201,16403,19352,135,0,39090
NV,1995,1053,4257,16921,20021,179,0,41379
NV,1996,0,3555,16950,22381,224,0,43110
NV,1997,0,4488,17112,26421,259,0,48280
NV,1998,1220,5185,16523,32287,340,0,54335
NV,1999,2206,6290,15550,28916,431,0,51186
NV,2000,2390,6761,15106,24783,478,0,47128
NV,2001,2594,5926,13566,25974,539,0,46006
NV,2002,3064,6199,12646,23068,574,0,42486
NV,2003,3580,6856,11926,17787,590,0,37159
NV,2004,3681,7035,14183,16177,607,0,38003
NV,2005,3718,6555,13910,17022,706,0,38193
NV,2006,3674,6173,14606,20410,801,0,41989
NV,2007,4460,7190,13682,19800,1484,0,42155
NV,2008,6647,9605,14997,17251,2649,0,44501
NV,2009,7530,10066,17323,24015,2837,0,54242
NV,2010,7544,10413,21631,21047,3376,0,56467
NV,2011,7838,10111,22419,21284,4257,0,58071
NV,2012,7160,9303,23886,23223,6079,1226,63717
NV,2013,7594,10305,27022,25588,8780,2390,74085
NV,2014,8728,11481,27499,22719,11652,2854,76205
NV,2015,9881,12513,30535,21099,18219,2886,85252
NV,2016,11123,14177,32506,16518,33327,3175,99703
NV,2017,11459,14641,31876,16700,43062,3329,109609
NV,2018,11637,15709,33066,17127,48554,2844,117300
NV,2019,11757,0,0,0,0,0,0
NM,1960,0,6628,0,745,0,0,7373
NM,1961,0,6383,0,553,0,0,6937
NM,1962,0,6119,0,672,0,0,6791
NM,1963,0,6012,0,457,0,0,6469
NM,1964,0,6201,0,99,0,0,6300
NM,1965,0,5627,0,448,0,0,6075
NM,1966,0,5504,0,706,0,0,6210
NM,1967,0,5312,0,367,0,0,5678
NM,1968,0,5259,0,447,0,0,5706
NM,1969,0,5014,0,668,0,0,5682
NM,1970,0,4858,0,690,0,0,5548
NM,1971,0,4679,0,285,0,0,4965
NM,1972,0,4536,0,210,0,0,4746
NM,1973,0,4221,0,675,0,0,4896
NM,1974,0,4153,0,766,0,0,4919
NM,1975,0,5343,0,660,0,0,6002
NM,1976,0,5991,0,790,0,0,6781
NM,1977,0,7036,0,291,0,0,7328
NM,1978,0,7677,0,312,0,0,7989
NM,1979,0,9220,0,702,0,0,9922
NM,1980,0,5245,0,977,0,0,6223
NM,1981,102,6812,0,920,0,0,7731
NM,1982,347,7214,0,821,0,0,8035
NM,1983,847,8267,0,933,0,0,9201
NM,1984,1248,8947,0,979,0,0,9926
NM,1985,1295,9185,0,1336,0,0,10521
NM,1986,1288,9389,0,1738,0,0,11126
NM,1987,1759,6882,0,1711,0,0,8592
NM,1988,2163,7557,0,1036,0,0,8594
NM,1989,2579,6826,114,2423,554,0,9918
NM,1990,2004,5892,117,2137,573,0,8718
NM,1991,2101,6168,121,2474,581,0,9344
NM,1992,1741,5962,125,2638,584,0,9308
NM,1993,1007,5098,128,3029,584,0,8838
NM,1994,1282,5225,144,2196,590,0,8156
NM,1995,2339,6322,159,2722,585,0,9787
NM,1996,1661,5672,161,2187,575,0,8595
NM,1997,1868,6402,176,2643,542,0,9762
NM,1998,2883,6929,184,2411,519,0,10043
NM,1999,2448,6613,644,2482,487,0,10226
NM,2000,2806,7237,688,2256,430,0,10611
NM,2001,1387,4349,738,2452,371,0,7911
NM,2002,1508,4421,748,2692,327,0,8188
NM,2003,1501,4315,563,1728,286,1850,8743
NM,2004,1450,4323,618,1392,239,5143,11715
NM,2005,2314,13129,690,1650,177,7946,23592
NM,2006,2964,13095,697,1966,174,12453,28385
NM,2007,3465,14687,732,2649,165,13771,32004
NM,2008,4410,16895,348,3077,185,16188,36695
NM,2009,6038,14996,317,2645,208,15096,33262
NM,2010,10043,19579,324,2117,383,17875,40278
NM,2011,10873,19232,442,1892,1712,20447,43726
NM,2012,10655,17866,368,2120,3869,21181,45404
NM,2013,10206,19507,368,876,4715,20927,46394
NM,2014,9597,18941,451,936,6235,21633,48195
NM,2015,10112,20804,458,927,7258,19477,48924
NM,2016,9967,20997,499,1366,8591,33285,64739
NM,2017,10703,20378,487,1780,13077,42330,78052
NM,2018,10051,23085,487,1361,14765,55457,95157
NM,2019,11031,0,0,0,0,0,0
MO,1960,0,33634,0,7807,0,0,41442
MO,1961,0,31865,0,13203,0,0,45068
MO,1962,0,30942,0,9297,0,0,40239
MO,1963,0,29351,0,3948,0,0,33299
MO,1964,0,27890,0,3339,0,0,31229
MO,1965,0,27017,0,8387,0,0,35404
MO,1966,0,26801,0,6209,0,0,33010
MO,1967,0,24867,0,6691,0,0,31558
MO,1968,0,25219,0,13867,0,0,39086
MO,1969,0,24613,0,14988,0,0,39601
MO,1970,0,23611,0,9733,0,0,33344
MO,1971,0,23039,0,7368,0,0,30407
MO,1972,0,23001,0,6354,0,0,29355
MO,1973,0,22950,0,20858,0,0,43807
MO,1974,0,26147,0,17884,0,0,44031
MO,1975,0,27099,0,13315,0,0,40414
MO,1976,0,31860,0,7677,0,0,39537
MO,1977,0,33242,0,4739,0,0,37981
MO,1978,0,39125,0,10532,0,0,49657
MO,1979,0,44555,0,11386,0,0,55940
MO,1980,0,25084,0,5797,0,0,30880
MO,1981,0,23533,0,6994,0,0,30527
MO,1982,74,26643,0,17311,0,0,43954
MO,1983,56,26045,0,18048,0,0,44094
MO,1984,108,30566,0,16570,0,0,47136
MO,1985,122,31270,0,31272,0,0,62542
MO,1986,108,28576,0,20847,0,0,49423
MO,1987,185,25904,0,15077,0,0,40982
MO,1988,1137,28599,0,15595,0,0,44194
MO,1989,1574,26225,41,11415,156,0,37837
MO,1990,2190,20139,45,22802,163,0,43149
MO,1991,1978,20623,49,11682,162,0,32516
MO,1992,2330,21551,53,15319,163,0,37086
MO,1993,2663,19596,56,32829,163,0,52644
MO,1994,2987,18901,52,19768,162,0,38883
MO,1995,1998,18252,55,19784,159,0,38250
MO,1996,1051,18022,58,13584,154,0,31818
MO,1997,579,14852,62,16272,146,0,31332
MO,1998,656,13923,65,23928,138,0,38053
MO,1999,1409,14756,74,18949,127,0,33906
MO,2000,3008,16988,74,6120,111,0,23293
MO,2001,3716,21557,82,11409,94,0,33141
MO,2002,7316,23888,89,13804,77,0,37858
MO,2003,10780,27894,116,6606,61,0,34678
MO,2004,11525,29127,126,14823,46,0,44121
MO,2005,15743,42868,144,11592,33,0,54637
MO,2006,17538,41371,167,1976,30,0,43545
MO,2007,24040,50036,202,11904,34,0,62175
MO,2008,33414,61784,241,20169,35,2003,84232
MO,2009,34221,69134,301,17731,29,4874,92068
MO,2010,38651,77198,339,15018,35,9029,101619
MO,2011,39920,73544,329,11515,49,11448,96885
MO,2012,38139,66831,352,6797,227,11845,86052
MO,2013,40121,76397,352,10843,518,11133,99244
MO,2014,42499,80005,352,6632,1189,10757,98935
MO,2015,43835,68360,352,14864,1542,9627,94746
MO,2016,46097,68661,352,11711,1876,10357,92958
MO,2017,44805,67937,352,10886,2433,18724,100332
MO,2018,44087,71842,352,7542,2980,25807,108522
MO,2019,42698,0,0,0,0,0,0
KS,1960,0,3912,0,211,0,0,4123
KS,1961,0,3684,0,171,0,0,3855
KS,1962,0,3508,0,162,0,0,3670
KS,1963,0,3624,0,174,0,0,3798
KS,1964,0,3534,0,140,0,0,3674
KS,1965,0,3358,0,140,0,0,3499
KS,1966,0,3391,0,138,0,0,3529
KS,1967,0,3252,0,97,0,0,3349
KS,1968,0,3353,0,106,0,0,3459
KS,1969,0,3214,0,67,0,0,3280
KS,1970,0,3659,0,71,0,0,3730
KS,1971,0,3866,0,75,0,0,3941
KS,1972,0,5654,0,48,0,0,5702
KS,1973,0,5999,0,32,0,0,6031
KS,1974,0,5846,0,70,0,0,5915
KS,1975,0,5763,0,48,0,0,5811
KS,1976,0,6472,0,54,0,0,6526
KS,1977,0,6820,0,33,0,0,6852
KS,1978,0,7491,0,49,0,0,7540
KS,1979,0,7891,0,38,0,0,7928
KS,1980,0,9002,0,86,0,0,9088
KS,1981,319,8403,0,80,0,0,8483
KS,1982,671,10323,0,68,0,0,10392
KS,1983,1683,10649,0,58,0,0,10707
KS,1984,3478,14596,0,78,0,1,14676
KS,1985,3283,14750,0,93,0,0,14844
KS,1986,3275,21730,0,87,0,1,21818
KS,1987,2839,20424,0,93,0,0,20517
KS,1988,2673,21607,0,119,0,1,21727
KS,1989,2544,17552,22,104,35,1,17714
KS,1990,1901,13652,43,138,36,0,13869
KS,1991,2098,14097,63,110,36,0,14307
KS,1992,1915,14026,83,101,37,1,14248
KS,1993,2419,13322,102,51,37,1,13513
KS,1994,2532,12823,121,102,37,1,13084
KS,1995,2309,12656,139,116,37,0,12949
KS,1996,1007,11467,174,113,37,0,11792
KS,1997,1566,9977,194,142,36,0,10349
KS,1998,1821,9495,249,117,34,0,9895
KS,1999,1875,9731,253,126,32,0,10142
KS,2000,1848,9482,253,156,29,0,9920
KS,2001,1980,9951,277,264,25,412,10929
KS,2002,6241,14359,302,130,22,4748,19560
KS,2003,9352,17657,411,126,18,3705,21917
KS,2004,6964,15375,462,126,15,3592,19571
KS,2005,10464,18057,541,113,17,4258,22986
KS,2006,13192,17884,583,96,21,9839,28423
KS,2007,18895,24031,630,104,24,11392,36181
KS,2008,34456,40070,689,104,23,17337,58223
KS,2009,32050,37770,803,125,24,27945,66668
KS,2010,34158,41042,906,129,28,33220,75325
KS,2011,34969,43738,1005,143,29,36143,81059
KS,2012,33012,40586,974,99,39,49439,91138
KS,2013,35790,44291,974,139,54,90002,135460
KS,2014,40860,49337,974,154,56,103135,153656
KS,2015,39902,47060,974,177,87,102495,150793
KS,2016,41095,47468,974,282,125,130272,179121
KS,2017,39938,46129,974,269,231,171344,218947
KS,2018,38655,46640,974,241,345,172134,220334
KS,2019,38590,0,0,0,0,0,0
KY,1960,0,22418,0,28333,0,0,50751
KY,1961,0,21538,0,27109,0,0,48648
KY,1962,0,22130,0,29293,0,0,51423
KY,1963,0,23192,0,24399,0,0,47591
KY,1964,0,21760,0,25262,0,0,47022
KY,1965,0,21678,0,25760,0,0,47438
KY,1966,0,22592,0,26718,0,0,49311
KY,1967,0,22511,0,38563,0,0,61073
KY,1968,0,22928,0,30430,0,0,53358
KY,1969,0,23353,0,27974,0,0,51326
KY,1970,0,23719,0,33303,0,0,57023
KY,1971,0,24859,0,37053,0,0,61912
KY,1972,0,27438,0,39127,0,0,66566
KY,1973,0,27910,0,39719,0,0,67629
KY,1974,0,31187,0,35482,0,0,66669
KY,1975,0,30821,0,36035,0,0,66857
KY,1976,0,35344,0,32766,0,0,68110
KY,1977,0,29568,0,34572,0,0,64140
KY,1978,0,37550,0,32964,0,0,70514
KY,1979,0,41737,0,40794,0,0,82531
KY,1980,0,25284,0,30538,0,0,55822
KY,1981,24,27999,0,27160,0,0,55159
KY,1982,156,34572,0,34944,0,0,69516
KY,1983,811,31669,0,34123,0,0,65792
KY,1984,2552,40577,0,36684,0,0,77261
KY,1985,3628,42440,0,30727,0,0,73167
KY,1986,5546,40254,0,28559,0,0,68813
KY,1987,6398,36128,0,30712,0,0,66840
KY,1988,5537,36965,0,25013,0,0,61978
KY,1989,4049,30923,214,45945,3,0,77084
KY,1990,2915,20277,237,32874,3,0,53391
KY,1991,2865,21060,256,38173,4,0,59493
KY,1992,3361,22118,276,38961,4,0,61359
KY,1993,2119,17276,294,32526,4,0,50100
KY,1994,894,15791,366,41404,4,0,57565
KY,1995,449,15948,400,35303,4,0,51655
KY,1996,466,18997,450,36159,4,0,55609
KY,1997,553,13508,488,34522,4,0,48522
KY,1998,327,11476,552,31774,4,0,43807
KY,1999,305,11764,597,26144,4,0,38509
KY,2000,234,11972,597,23713,4,0,36286
KY,2001,372,13024,672,39839,4,0,53539
KY,2002,2246,23396,733,40944,4,0,65077
KY,2003,4929,29560,971,39974,4,0,70509
KY,2004,5818,32224,1071,37863,30,0,71188
KY,2005,11258,43843,1238,29609,35,0,74724
KY,2006,12520,42921,1391,25707,39,0,70058
KY,2007,15221,47678,1608,16492,41,0,65820
KY,2008,18359,50683,1855,18895,48,0,71481
KY,2009,19987,50342,2258,32380,60,0,85039
KY,2010,20199,56892,2544,25173,67,0,84675
KY,2011,22365,59195,2700,28850,86,0,90831
KY,2012,22545,55480,2712,22475,93,0,80760
KY,2013,24561,62780,2712,31249,184,0,96925
KY,2014,23795,64330,2712,29895,188,0,97126
KY,2015,22779,55224,2712,31717,198,0,89851
KY,2016,24918,56968,2712,32108,366,0,92154
KY,2017,24129,56743,2712,41514,481,0,101450
KY,2018,23757,58399,2712,40220,719,0,102050
KY,2019,23467,0,0,0,0,0,0
IA,1960,0,6404,0,9481,0,0,15884
IA,1961,0,6163,0,9550,0,0,15713
IA,1962,0,5749,0,9830,0,0,15580
IA,1963,0,5460,0,7943,0,0,13403
IA,1964,0,5579,0,7219,0,0,12798
IA,1965,0,5462,0,9698,0,0,15160
IA,1966,0,5963,0,9031,0,0,14994
IA,1967,0,5834,0,8409,0,0,14243
IA,1968,0,6353,0,9891,0,0,16244
IA,1969,0,6204,0,9046,0,0,15250
IA,1970,0,6264,0,9816,0,0,16080
IA,1971,0,6557,0,9565,0,0,16122
IA,1972,0,6925,0,10310,0,0,17235
IA,1973,0,7276,0,9415,0,0,16691
IA,1974,0,7672,0,9304,0,0,16976
IA,1975,0,7887,0,9142,0,0,17029
IA,1976,0,8495,0,6692,0,0,15187
IA,1977,0,8952,0,8136,0,0,17088
IA,1978,0,9649,0,9639,0,0,19287
IA,1979,0,9652,0,9296,0,0,18947
IA,1980,0,48728,0,9828,0,0,58556
IA,1981,4299,53916,0,10260,0,0,64176
IA,1982,7085,57308,0,9599,0,0,66907
IA,1983,7758,62415,0,9675,0,0,72089
IA,1984,8205,65969,0,9587,0,0,75557
IA,1985,7458,65590,0,10334,0,0,75925
IA,1986,11379,90023,0,9953,0,0,99976
IA,1987,15130,97542,0,10115,0,0,107657
IA,1988,15078,104283,0,7218,0,0,111500
IA,1989,17941,70577,56,7009,9,0,77651
IA,1990,17032,64850,63,9103,9,0,74025
IA,1991,19301,66649,68,9404,9,0,76130
IA,1992,24128,69783,73,10339,9,0,80204
IA,1993,29634,73113,78,7703,9,0,80903
IA,1994,33372,74190,167,11049,9,1,85415
IA,1995,33022,73847,187,10343,9,1,84388
IA,1996,30541,78822,224,9671,9,1,88728
IA,1997,31198,71580,247,8221,9,1,80058
IA,1998,32136,69391,303,9309,9,1,79013
IA,1999,33529,71068,315,9670,9,3337,84399
IA,2000,34589,66147,315,9222,8,5037,80729
IA,2001,34927,62586,338,8733,7,5041,76705
IA,2002,35069,65857,369,9628,6,9347,85207
IA,2003,44721,75223,497,7985,5,9942,93652
IA,2004,60153,90720,555,9475,4,10516,111271
IA,2005,67125,98147,647,9594,8,16470,124866
IA,2006,89245,110108,708,9020,14,22990,142841
IA,2007,115814,139290,785,9512,17,27247,176851
IA,2008,140045,163974,874,8071,19,40242,213180
IA,2009,179715,206436,1037,9479,32,72424,289408
IA,2010,213047,241354,1170,9250,33,89466,341273
IA,2011,214712,234495,1359,8991,34,104050,348928
IA,2012,202774,220393,1281,7291,48,133533,362547
IA,2013,212138,231763,1281,7147,87,148538,388817
IA,2014,222791,245769,1281,8356,268,155077,410751
IA,2015,221432,242858,1281,8948,419,166555,420061
IA,2016,230295,250796,1281,8464,587,185305,446433
IA,2017,234233,254106,1281,9526,906,196907,462726
IA,2018,237386,258148,1281,8420,1291,194225,463365
IA,2019,240626,0,0,0,0,0,0
LA,1960,0,38992,0,0,0,0,38992
LA,1961,0,37174,0,0,0,0,37174
LA,1962,0,36785,0,0,0,0,36785
LA,1963,0,39147,0,0,0,0,39147
LA,1964,0,39291,0,0,0,0,39291
LA,1965,0,38299,0,0,0,0,38299
LA,1966,0,39754,0,0,0,0,39754
LA,1967,0,37685,0,0,0,0,37685
LA,1968,0,40791,0,0,0,0,40791
LA,1969,0,40698,0,0,0,0,40698
LA,1970,0,41620,0,0,0,0,41620
LA,1971,0,41912,0,0,0,0,41912
LA,1972,0,44819,0,0,0,0,44819
LA,1973,0,45748,0,0,0,0,45748
LA,1974,0,44928,0,0,0,0,44928
LA,1975,0,42358,0,0,0,0,42358
LA,1976,0,45170,0,0,0,0,45170
LA,1977,0,46692,0,0,0,0,46692
LA,1978,0,47825,0,0,0,0,47825
LA,1979,0,44717,0,0,0,0,44717
LA,1980,0,64707,0,0,0,0,64707
LA,1981,0,68263,0,0,0,0,68263
LA,1982,0,69667,0,0,0,0,69667
LA,1983,0,74654,0,0,0,0,74654
LA,1984,190,78816,0,0,0,0,78816
LA,1985,806,79343,0,0,0,0,79343
LA,1986,2532,102343,0,0,0,0,102343
LA,1987,2137,102199,0,0,0,0,102199
LA,1988,671,104615,0,0,0,0,104615
LA,1989,528,129643,109,0,63,0,129814
LA,1990,317,118502,121,6829,64,0,125516
LA,1991,591,121049,131,6851,69,0,128100
LA,1992,770,124568,141,6789,70,0,131568
LA,1993,764,125335,150,12700,70,0,138255
LA,1994,1079,137993,233,10027,72,0,148325
LA,1995,644,142091,259,9819,75,0,152242
LA,1996,155,142258,300,9967,73,0,152597
LA,1997,65,138717,328,10580,69,0,149694
LA,1998,56,136243,386,10838,71,0,147538
LA,1999,136,139727,451,8199,67,0,148444
LA,2000,23,136411,451,5430,60,0,142352
LA,2001,43,128005,502,7566,57,0,136129
LA,2002,3184,134453,544,9069,56,0,144121
LA,2003,4023,142841,700,9031,60,0,152633
LA,2004,4132,177923,778,11006,65,0,189772
LA,2005,545,142779,902,8109,65,0,151854
LA,2006,1245,142569,996,7074,67,0,150707
LA,2007,1968,142605,1125,8171,77,0,151977
LA,2008,5444,102876,1279,10488,79,0,114723
LA,2009,12298,105568,1520,12067,83,0,119238
LA,2010,21358,121842,1708,10817,113,0,134481
LA,2011,23302,122947,1891,10144,165,0,135148
LA,2012,21929,122167,1842,6470,319,0,130798
LA,2013,25614,139119,1842,9966,669,0,151597
LA,2014,23999,160092,1842,10366,1075,0,173375
LA,2015,26044,145621,1842,9310,1521,0,158293
LA,2016,27455,162307,1842,10183,1852,0,176183
LA,2017,25441,143092,1842,8349,1958,0,155241
LA,2018,24420,140228,1842,10741,2190,0,155001
LA,2019,23571,0,0,0,0,0,0
IN,1960,0,23477,0,1079,0,0,24556
IN,1961,0,23062,0,1137,0,0,24199
IN,1962,0,23293,0,796,0,0,24089
IN,1963,0,23463,0,544,0,0,24007
IN,1964,0,22696,0,472,0,0,23168
IN,1965,0,22081,0,979,0,0,23060
IN,1966,0,23325,0,990,0,0,24315
IN,1967,0,22475,0,4888,0,0,27363
IN,1968,0,23233,0,5444,0,0,28677
IN,1969,0,23801,0,6170,0,0,29971
IN,1970,0,23295,0,5199,0,0,28494
IN,1971,0,22643,0,4513,0,0,27156
IN,1972,0,26828,0,3998,0,0,30826
IN,1973,0,27118,0,4984,0,0,32102
IN,1974,0,27370,0,4647,0,0,32017
IN,1975,0,26719,0,4623,0,0,31342
IN,1976,0,31049,0,4972,0,0,36021
IN,1977,0,34870,0,3898,0,0,38768
IN,1978,0,42076,0,3737,0,0,45814
IN,1979,0,47318,0,4540,0,0,51858
IN,1980,0,51217,0,4928,0,0,56145
IN,1981,0,53864,0,5317,0,0,59181
IN,1982,994,54622,0,4473,0,0,59095
IN,1983,4233,63524,0,4401,0,0,67925
IN,1984,4567,60559,0,4548,0,0,65106
IN,1985,8553,65218,0,4451,0,0,69669
IN,1986,9261,66688,0,5285,0,0,71973
IN,1987,10393,71478,0,5279,0,0,76758
IN,1988,10085,75580,0,4553,0,0,80134
IN,1989,10427,64821,453,4697,12,0,69984
IN,1990,8821,55709,502,4588,13,0,60812
IN,1991,10392,57183,544,4164,13,0,61906
IN,1992,9621,56616,587,5817,16,0,63036
IN,1993,10213,48311,624,4623,20,0,53578
IN,1994,10537,46872,670,4197,24,0,51764
IN,1995,11920,49123,726,4818,25,0,54693
IN,1996,5636,44255,794,4636,32,0,49717
IN,1997,8260,40412,856,5736,32,0,47036
IN,1998,8507,38669,934,4881,33,0,44517
IN,1999,12011,42374,1029,4162,34,0,47598
IN,2000,13651,41611,1029,6001,33,0,48674
IN,2001,13360,46107,1120,5897,35,0,53158
IN,2002,16104,49889,1221,4184,38,0,55332
IN,2003,17717,51556,1605,4293,37,0,57491
IN,2004,17219,51818,1759,4444,63,0,58085
IN,2005,18629,57341,2024,4382,78,0,63826
IN,2006,20089,48341,2306,4855,91,0,55594
IN,2007,33037,60337,2718,4447,100,0,67602
IN,2008,55907,89375,3180,4304,102,2349,99311
IN,2009,64524,96032,3912,4914,128,13695,118682
IN,2010,69410,103352,4408,4426,134,28625,140945
IN,2011,79214,112675,4499,3972,168,31921,153234
IN,2012,78600,109041,4647,4125,185,30547,148545
IN,2013,81978,116355,4647,3692,488,33213,158395
IN,2014,86141,120946,4647,3530,1205,33247,163575
IN,2015,90079,124678,4647,3553,1714,42077,176668
IN,2016,94693,128954,4647,3935,2391,45232,185160
IN,2017,92808,124982,4647,2820,3032,46889,182369
IN,2018,90653,126025,4647,2027,3694,49500,185892
IN,2019,87898,0,0,0,0,0,0
GA,1960,0,71206,0,24810,0,0,96016
GA,1961,0,70216,0,24375,0,0,94590
GA,1962,0,69729,0,27042,0,0,96771
GA,1963,0,72407,0,30763,0,0,103171
GA,1964,0,73208,0,45088,0,0,118296
GA,1965,0,74215,0,33808,0,0,108022
GA,1966,0,74664,0,34792,0,0,109456
GA,1967,0,70831,0,38645,0,0,109475
GA,1968,0,73637,0,32734,0,0,106371
GA,1969,0,73255,0,32557,0,0,105812
GA,1970,0,71792,0,26430,0,0,98222
GA,1971,0,74407,0,34600,0,0,109007
GA,1972,0,79604,0,35141,0,0,114745
GA,1973,0,81637,0,43968,0,0,125605
GA,1974,0,83428,0,38153,0,0,121581
GA,1975,0,78324,0,45103,0,0,123427
GA,1976,0,89188,0,45969,0,0,135157
GA,1977,0,94049,0,42073,0,0,136122
GA,1978,0,99260,0,38910,0,0,138170
GA,1979,0,103274,0,45870,0,0,149144
GA,1980,0,98096,0,45942,0,0,144038
GA,1981,37,98408,0,24339,0,0,122747
GA,1982,1,105698,0,38173,0,0,143871
GA,1983,1,107773,0,43337,0,0,151110
GA,1984,0,116258,0,43193,0,0,159451
GA,1985,0,116686,0,29522,0,0,146207
GA,1986,0,119242,0,22471,0,0,141713
GA,1987,0,112954,0,33084,0,0,146038
GA,1988,53,117426,0,21322,0,0,138748
GA,1989,303,177845,37,40621,102,0,218604
GA,1990,726,188344,40,47736,105,0,236225
GA,1991,786,183376,43,44166,114,0,227699
GA,1992,212,183692,47,50834,123,0,234696
GA,1993,392,194264,49,45944,133,0,240389
GA,1994,112,196067,46,44683,143,0,240939
GA,1995,10,205644,48,43277,159,0,249128
GA,1996,0,208259,51,48380,169,0,256860
GA,1997,0,218529,54,43708,186,0,262479
GA,1998,0,202938,56,53376,202,0,256573
GA,1999,0,202675,91,28134,216,0,231115
GA,2000,0,196564,91,25307,224,0,222186
GA,2001,7,164912,101,26829,226,0,192068
GA,2002,12,255750,107,27627,231,0,283715
GA,2003,10,179394,125,41920,236,0,221675
GA,2004,22,189409,135,36983,234,0,226761
GA,2005,2449,177716,153,40317,237,0,218423
GA,2006,3639,184924,172,25480,241,0,210818
GA,2007,5353,183298,203,22102,245,0,205849
GA,2008,28712,176734,227,21133,264,0,198358
GA,2009,40084,188182,276,31815,293,0,220566
GA,2010,41092,214608,300,32407,388,0,247703
GA,2011,41175,221061,291,26282,536,0,248170
GA,2012,41173,216392,315,21281,750,0,238737
GA,2013,44254,247100,315,35431,1312,0,284158
GA,2014,44034,266034,315,29142,2396,0,297887
GA,2015,46748,271119,315,27804,2461,0,301699
GA,2016,49049,256836,315,31137,10257,0,298544
GA,2017,52731,248441,315,22201,20717,0,291673
GA,2018,50452,247280,315,33656,20960,0,302211
GA,2019,48875,0,0,0,0,0,0
ME,1960,0,29178,0,30607,0,0,59784
ME,1961,0,28844,0,27731,0,0,56575
ME,1962,0,28994,0,26679,0,0,55672
ME,1963,0,29001,0,29873,0,0,58874
ME,1964,0,30076,0,25860,0,0,55936
ME,1965,0,30050,0,21625,0,0,51675
ME,1966,0,30605,0,25207,0,0,55812
ME,1967,0,31635,0,26702,0,0,58337
ME,1968,0,32693,0,27147,0,0,59840
ME,1969,0,32785,0,28873,0,0,61658
ME,1970,0,29478,0,29942,0,0,59420
ME,1971,0,29616,0,25807,0,0,55423
ME,1972,0,32322,0,27560,0,0,59882
ME,1973,0,32490,0,32157,0,0,64648
ME,1974,0,33864,0,30399,0,0,64263
ME,1975,0,32705,0,27719,0,0,60423
