state_ID,year,petrol,coal,fossil_fuels,natural_gas,nuclear,propane,total
MT,1975,190495,397118,0,43089,0,0,630702
MT,1976,190321,471445,0,44522,0,0,706287
MT,1977,189544,487861,0,48355,0,0,725760
MT,1978,176709,476422,0,47418,0,0,700548
MT,1979,173751,585822,0,55028,0,0,814600
MT,1980,171587,535551,0,54502,0,0,761640
MT,1981,178715,605809,0,58972,0,0,843496
MT,1982,179342,499797,0,59125,0,0,738263
MT,1983,169505,524278,0,54475,0,0,748258
MT,1984,172614,591908,0,53760,0,0,818281
MT,1985,172654,597846,0,54826,0,0,825327
MT,1986,157018,610004,0,48589,0,0,815610
MT,1987,145342,617562,0,49331,0,0,812235
MT,1988,135360,693998,0,54837,0,0,884196
MT,1989,121545,677753,0,54249,0,0,853546
MT,1990,114898,678342,0,53770,0,0,847010
MT,1991,113558,688453,0,55348,0,0,857359
MT,1992,107196,704046,0,56654,0,0,867895
MT,1993,101198,649268,0,56796,0,0,807262
MT,1994,95862,752552,0,52680,0,0,901095
MT,1995,95874,712989,0,52770,0,0,861633
MT,1996,92330,689154,0,53417,0,0,834901
MT,1997,90051,740072,0,54679,0,0,884802
MT,1998,95601,773038,0,59789,0,0,928428
MT,1999,86635,741898,0,63297,0,0,891829
MT,2000,89482,696895,0,72010,0,0,858387
MT,2001,92336,708173,0,83918,0,0,884427
MT,2002,98542,676052,0,88781,0,0,863375
MT,2003,112636,665901,0,88966,0,0,867503
MT,2004,143364,721570,0,100261,0,0,965195
MT,2005,190165,726845,0,114001,0,0,1031011
MT,2006,210505,754967,0,116906,0,0,1082377
MT,2007,202461,778069,0,121193,0,0,1101723
MT,2008,183257,794235,0,116656,0,0,1094147
MT,2009,161443,703719,0,101900,0,0,967063
MT,2010,146926,797035,0,90618,0,0,1034579
MT,2011,140099,746650,0,77669,0,0,964418
MT,2012,153665,660148,0,70814,0,0,884628
MT,2013,169870,753246,0,67877,0,0,990994
MT,2014,173397,790673,0,63185,0,0,1027255
MT,2015,163255,746222,0,55943,0,0,965420
MT,2016,132625,572787,0,52130,0,0,757542
MT,2017,118563,624772,0,50821,0,0,794156
MT,2018,122907,684031,0,47706,0,0,854644
MT,2019,0,0,0,0,0,0,0
AR,1960,174679,9178,0,57339,0,0,241195
AR,1961,169627,8864,0,61574,0,0,240065
AR,1962,160364,5745,0,68467,0,0,234576
AR,1963,158955,4959,0,78691,0,0,242605
AR,1964,155075,4757,0,78760,0,0,238591
AR,1965,150394,5071,0,85651,0,0,241116
AR,1966,138179,5296,0,108754,0,0,252229
AR,1967,122235,4241,0,120488,0,0,246964
AR,1968,112891,4735,0,161958,0,0,279585
AR,1969,104684,5116,0,175018,0,0,284819
AR,1970,104603,6014,0,187524,0,0,298141
AR,1971,105925,6193,0,177416,0,0,289535
AR,1972,107410,9604,0,169310,0,0,286325
AR,1973,104493,9093,0,159276,0,0,272862
AR,1974,95857,10210,0,125426,4024,0,235517
AR,1975,93571,10766,0,117327,53676,0,275339
AR,1976,104963,11983,0,110525,42614,0,270084
AR,1977,117172,12634,0,107333,54759,0,291897
AR,1978,117908,12616,0,108240,57113,0,295877
AR,1979,109440,5632,0,113561,42139,0,270772
AR,1980,105618,7158,0,114395,85438,0,312609
AR,1981,106442,5139,0,95489,100093,0,307162
AR,1982,109324,3613,0,127144,82852,0,322934
AR,1983,109324,1975,0,132568,83380,0,327248
AR,1984,108634,1840,0,139948,117188,0,367610
AR,1985,110455,1795,0,159936,105042,0,377229
AR,1986,91512,3747,0,135689,93900,0,324849
AR,1987,82534,1885,0,145493,118720,0,348632
AR,1988,78915,6193,0,169871,94309,0,349288
AR,1989,65314,1571,0,176611,93599,0,337095
AR,1990,60239,1324,0,177885,119387,0,358835
AR,1991,59769,1167,0,167987,132746,0,361669
AR,1992,59508,1302,0,204972,118591,0,384372
AR,1993,57855,987,0,199946,142032,0,400820
AR,1994,55494,1144,0,192702,145531,0,394871
AR,1995,51678,651,0,202230,122486,0,377045
AR,1996,51121,471,0,228350,140285,0,420227
AR,1997,48888,404,0,212498,149100,0,410890
AR,1998,46388,539,0,193586,137403,0,377916
AR,1999,41470,494,0,173898,135009,0,350871
AR,2000,41493,269,0,175471,121516,0,338749
AR,2001,44034,381,0,170142,154356,0,368913
AR,2002,42062,314,0,166236,152024,0,360636
AR,2003,41812,180,0,175384,153093,0,370469
AR,2004,39133,157,0,189912,161111,0,390313
AR,2005,35815,67,0,193576,142864,0,372324
AR,2006,34498,516,0,278724,158952,0,472690
AR,2007,34980,1863,0,273910,162434,0,473185
AR,2008,35258,1548,0,453357,148085,0,638248
AR,2009,33379,112,0,691076,158663,0,883230
AR,2010,33251,718,0,938086,157017,0,1129072
AR,2011,34087,2985,0,1090851,148531,0,1276453
AR,2012,37909,2077,0,1164000,162353,0,1366338
AR,2013,38512,1433,0,1164319,124816,0,1329081
AR,2014,39295,1864,0,1142667,151428,0,1335255
AR,2015,35611,1819,0,1031466,144716,0,1213612
AR,2016,31580,974,0,839485,140370,0,1012408
AR,2017,30263,832,0,708482,132736,0,872313
AR,2018,28633,0,0,600443,132996,0,762071
AR,2019,0,0,0,0,141750,0,0
CO,1960,275320,78755,0,111000,0,0,465076
CO,1961,271202,80305,0,111763,0,0,463270
CO,1962,246367,73777,0,105235,0,0,425379
CO,1963,222041,80589,0,109244,0,0,411875
CO,1964,201579,95087,0,118140,0,0,414805
CO,1965,194364,104585,0,130613,0,0,429561
CO,1966,194254,114017,0,141243,0,0,449513
CO,1967,196649,118755,0,120770,0,0,436174
CO,1968,185235,121353,0,125490,0,0,432077
CO,1969,164105,120742,0,122730,0,0,407577
CO,1970,143393,131549,0,109347,0,0,384290
CO,1971,158868,116528,0,113900,0,0,389295
CO,1972,185687,120567,0,122062,0,0,428316
CO,1973,212222,132175,0,141682,0,0,486078
CO,1974,217546,148561,0,151945,0,0,518053
CO,1975,220916,172499,0,175098,0,0,568513
CO,1976,226154,202169,0,190732,0,0,619055
CO,1977,228868,261877,0,195280,2421,0,688447
CO,1978,213423,299886,0,185247,6664,0,705220
CO,1979,187479,404689,0,199078,2316,0,793563
CO,1980,172852,412459,0,215527,7273,0,808111
CO,1981,175757,433371,0,224048,8261,0,841438
CO,1982,177161,401325,0,237426,6299,0,822210
CO,1983,168490,365235,0,187117,8162,0,729004
CO,1984,167301,395572,0,194074,598,0,757545
CO,1985,175427,379500,0,200922,-337,0,755512
CO,1986,169992,334055,0,183339,550,0,687937
CO,1987,167052,316144,0,183511,1812,0,668518
CO,1988,187642,347421,0,213369,6994,0,755426
CO,1989,177799,365336,0,242577,5600,0,791313
CO,1990,176627,404530,0,267816,0,0,848974
CO,1991,182016,384207,0,321863,0,0,888085
CO,1992,172765,414384,0,361441,0,0,948589
CO,1993,170508,475039,0,437912,0,0,1083460
CO,1994,165955,554832,0,488620,0,0,1209408
CO,1995,162267,565841,0,574949,0,0,1303056
CO,1996,144727,547155,0,622078,0,0,1313960
CO,1997,148579,598037,0,689043,0,0,1435659
CO,1998,129711,651411,0,743318,0,0,1524441
CO,1999,107120,662659,0,768679,0,0,1538458
CO,2000,107190,648023,0,801801,0,0,1557014
CO,2001,95816,741186,0,873450,0,0,1710452
CO,2002,119028,788220,0,995996,0,0,1903243
CO,2003,124746,801108,0,1078307,0,0,2004162
CO,2004,130686,889060,0,1149273,0,0,2169018
CO,2005,134717,857038,0,1219801,0,0,2211555
CO,2006,142106,805711,0,1295490,0,0,2243307
CO,2007,151861,815511,0,1336499,0,0,2303871
CO,2008,173687,714673,0,1493824,0,0,2382183
CO,2009,176285,614581,0,1620932,0,0,2411798
CO,2010,191707,551825,0,1730439,0,0,2473971
CO,2011,229048,586847,0,1822749,0,0,2638644
CO,2012,287953,629645,0,1895207,0,0,2812805
CO,2013,384099,529096,0,1799439,0,0,2712634
CO,2014,554242,528242,0,1848761,0,0,2931245
CO,2015,705335,403605,0,1965188,0,0,3074129
CO,2016,675871,270920,0,1981005,0,0,2927796
CO,2017,760552,320001,0,2028825,0,0,3109378
CO,2018,1014624,293149,0,2199979,0,0,3507751
CO,2019,0,0,0,0,0,0,0
DC,1960,0,0,0,0,0,0,0
DC,1961,0,0,0,0,0,0,0
DC,1962,0,0,0,0,0,0,0
DC,1963,0,0,0,0,0,0,0
DC,1964,0,0,0,0,0,0,0
DC,1965,0,0,0,0,0,0,0
DC,1966,0,0,0,0,0,0,0
DC,1967,0,0,0,0,0,0,0
DC,1968,0,0,0,0,0,0,0
DC,1969,0,0,0,0,0,0,0
DC,1970,0,0,0,0,0,0,0
DC,1971,0,0,0,0,0,0,0
DC,1972,0,0,0,0,0,0,0
DC,1973,0,0,0,0,0,0,0
DC,1974,0,0,0,0,0,0,0
DC,1975,0,0,0,0,0,0,0
DC,1976,0,0,0,0,0,0,0
DC,1977,0,0,0,0,0,0,0
DC,1978,0,0,0,0,0,0,0
DC,1979,0,0,0,0,0,0,0
DC,1980,0,0,0,0,0,0,0
DC,1981,0,0,0,0,0,0,0
DC,1982,0,0,0,0,0,0,0
DC,1983,0,0,0,0,0,0,0
DC,1984,0,0,0,0,0,0,0
DC,1985,0,0,0,0,0,0,0
DC,1986,0,0,0,0,0,0,0
DC,1987,0,0,0,0,0,0,0
DC,1988,0,0,0,0,0,0,0
DC,1989,0,0,0,0,0,0,0
DC,1990,0,0,0,0,0,0,0
DC,1991,0,0,0,0,0,0,0
DC,1992,0,0,0,0,0,0,0
DC,1993,0,0,0,0,0,0,0
DC,1994,0,0,0,0,0,0,0
DC,1995,0,0,0,0,0,0,0
DC,1996,0,0,0,0,0,0,0
DC,1997,0,0,0,0,0,0,0
DC,1998,0,0,0,0,0,0,0
DC,1999,0,0,0,0,0,0,0
DC,2000,0,0,0,0,0,0,0
DC,2001,0,0,0,0,0,0,0
DC,2002,0,0,0,0,0,0,0
DC,2003,0,0,0,0,0,0,0
DC,2004,0,0,0,0,0,0,0
DC,2005,0,0,0,0,0,0,0
DC,2006,0,0,0,0,0,0,0
DC,2007,0,0,0,0,0,0,0
DC,2008,0,0,0,0,0,0,0
DC,2009,0,0,0,0,0,0,0
DC,2010,0,0,0,0,0,0,0
DC,2011,0,0,0,0,0,0,0
DC,2012,0,0,0,0,0,0,0
DC,2013,0,0,0,0,0,0,0
DC,2014,0,0,0,0,0,0,0
DC,2015,0,0,0,0,0,0,0
DC,2016,0,0,0,0,0,0,0
DC,2017,0,0,0,0,0,0,0
DC,2018,0,0,0,0,0,0,0
DC,2019,0,0,0,0,0,0,0
NC,1960,0,0,0,0,0,0,0
NC,1961,0,0,0,0,0,0,0
NC,1962,0,0,0,0,0,0,0
NC,1963,0,0,0,0,0,0,0
NC,1964,0,0,0,0,0,0,0
NC,1965,0,0,0,0,0,0,0
NC,1966,0,0,0,0,0,0,0
NC,1967,0,0,0,0,0,0,0
NC,1968,0,0,0,0,0,0,0
NC,1969,0,0,0,0,0,0,0
NC,1970,0,0,0,0,0,0,0
NC,1971,0,0,0,0,0,0,0
NC,1972,0,0,0,0,0,0,0
NC,1973,0,0,0,0,0,0,0
NC,1974,0,0,0,0,0,0,0
NC,1975,0,0,0,0,15477,0,15477
NC,1976,0,0,0,0,27744,0,27743
NC,1977,0,0,0,0,60997,0,60997
NC,1978,0,0,0,0,108501,0,108501
NC,1979,0,0,0,0,74080,0,74080
NC,1980,0,0,0,0,62997,0,62997
NC,1981,0,0,0,0,68894,0,68894
NC,1982,0,0,0,0,101057,0,101056
NC,1983,0,0,0,0,134819,0,134818
NC,1984,0,0,0,0,219376,0,219376
NC,1985,0,0,0,0,205037,0,205036
NC,1986,0,0,0,0,214610,0,214610
NC,1987,0,0,0,0,298644,0,298644
NC,1988,0,0,0,0,309008,0,309008
NC,1989,0,0,0,0,309152,0,309152
NC,1990,0,0,0,0,274130,0,274130
NC,1991,0,0,0,0,317795,0,317796
NC,1992,0,0,0,0,238255,0,238256
NC,1993,0,0,0,0,249564,0,249564
NC,1994,0,0,0,0,338080,0,338081
NC,1995,0,0,0,0,377308,0,377308
NC,1996,0,0,0,0,354142,0,354143
NC,1997,0,0,0,0,340563,0,340563
NC,1998,0,0,0,0,406822,0,406823
NC,1999,0,0,0,0,392121,0,392121
NC,2000,0,0,0,0,408054,0,408055
NC,2001,0,0,0,0,394485,0,394485
NC,2002,0,0,0,0,413784,0,413784
NC,2003,0,0,0,0,426332,0,426331
NC,2004,0,0,0,0,418065,0,418065
NC,2005,0,0,0,0,417249,0,417250
NC,2006,0,0,0,0,417016,0,417016
NC,2007,0,0,0,0,420029,0,420029
NC,2008,0,0,0,0,415742,0,415741
NC,2009,0,0,0,0,427226,0,427226
NC,2010,0,0,0,0,425810,0,425810
NC,2011,0,0,0,0,424073,0,424073
NC,2012,0,0,0,0,412722,0,412721
NC,2013,0,0,0,0,420486,0,420486
NC,2014,0,0,0,0,428474,0,428474
NC,2015,0,0,0,0,440248,0,440248
NC,2016,0,0,0,0,447500,0,447500
NC,2017,0,0,0,0,443192,0,443193
NC,2018,0,0,0,0,439915,0,439914
NC,2019,0,0,0,0,437683,0,0
CT,1960,0,0,0,0,0,0,0
CT,1961,0,0,0,0,0,0,0
CT,1962,0,0,0,0,0,0,0
CT,1963,0,0,0,0,0,0,0
CT,1964,0,0,0,0,0,0,0
CT,1965,0,0,0,0,0,0,0
CT,1966,0,0,0,0,0,0,0
CT,1967,0,0,0,0,6056,0,6056
CT,1968,0,0,0,0,33941,0,33941
CT,1969,0,0,0,0,40166,0,40166
CT,1970,0,0,0,0,39567,0,39566
CT,1971,0,0,0,0,84173,0,84173
CT,1972,0,0,0,0,83932,0,83931
CT,1973,0,0,0,0,46911,0,46910
CT,1974,0,0,0,0,88951,0,88950
CT,1975,0,0,0,0,89590,0,89590
CT,1976,0,0,0,0,136215,0,136214
CT,1977,0,0,0,0,141876,0,141876
CT,1978,0,0,0,0,151674,0,151674
CT,1979,0,0,0,0,138231,0,138232
CT,1980,0,0,0,0,129094,0,129094
CT,1981,0,0,0,0,139788,0,139788
CT,1982,0,0,0,0,150866,0,150866
CT,1983,0,0,0,0,126367,0,126368
CT,1984,0,0,0,0,154967,0,154967
CT,1985,0,0,0,0,135127,0,135127
CT,1986,0,0,0,0,197480,0,197480
CT,1987,0,0,0,0,214482,0,214481
CT,1988,0,0,0,0,235904,0,235903
CT,1989,0,0,0,0,207033,0,207033
CT,1990,0,0,0,0,209272,0,209273
CT,1991,0,0,0,0,128355,0,128355
CT,1992,0,0,0,0,175606,0,175607
CT,1993,0,0,0,0,229006,0,229006
CT,1994,0,0,0,0,210712,0,210712
CT,1995,0,0,0,0,196995,0,196995
CT,1996,0,0,0,0,65384,0,65384
CT,1997,0,0,0,0,-1309,0,-1309
CT,1998,0,0,0,0,34022,0,34022
CT,1999,0,0,0,0,132456,0,132456
CT,2000,0,0,0,0,170674,0,170674
CT,2001,0,0,0,0,161112,0,161112
CT,2002,0,0,0,0,155777,0,155777
CT,2003,0,0,0,0,167566,0,167566
CT,2004,0,0,0,0,172470,0,172470
CT,2005,0,0,0,0,162406,0,162406
CT,2006,0,0,0,0,173111,0,173111
CT,2007,0,0,0,0,171874,0,171874
CT,2008,0,0,0,0,161305,0,161305
CT,2009,0,0,0,0,174220,0,174219
CT,2010,0,0,0,0,175074,0,175075
CT,2011,0,0,0,0,166669,0,166669
CT,2012,0,0,0,0,178959,0,178959
CT,2013,0,0,0,0,178465,0,178465
CT,2014,0,0,0,0,165677,0,165677
CT,2015,0,0,0,0,182083,0,182084
CT,2016,0,0,0,0,173363,0,173363
CT,2017,0,0,0,0,172570,0,172569
CT,2018,0,0,0,0,176496,0,176496
CT,2019,0,0,0,0,174730,0,0
CA,1960,1771042,0,0,590504,1,0,2361546
CA,1961,1737732,0,0,634667,55,0,2372454
CA,1962,1720222,0,0,643771,84,0,2364077
CA,1963,1745266,0,0,737636,2288,0,2485191
CA,1964,1740052,0,0,757678,4369,0,2502098
CA,1965,1835282,0,0,753494,3193,0,2591969
CA,1966,2002711,0,0,786837,1895,0,2791443
CA,1967,2083470,0,0,777108,6503,0,2867081
CA,1968,2165847,0,0,815688,17003,0,2998538
CA,1969,2119020,0,0,773239,27127,0,2919386
CA,1970,2013508,0,0,740638,34375,0,2788522
CA,1971,1898806,0,0,701427,38137,0,2638371
CA,1972,1881865,0,0,562637,34266,0,2478768
CA,1973,1840090,0,0,507744,28689,0,2376523
CA,1974,1776070,0,0,419744,41277,0,2237091
CA,1975,1779234,0,0,365735,66855,0,2211825
CA,1976,1809853,0,0,400688,53107,0,2263647
CA,1977,1956636,0,0,354013,87396,0,2398044
CA,1978,1944168,0,0,352532,83801,0,2380500
CA,1979,1979523,0,0,282666,95320,0,2357508
CA,1980,2011465,0,0,342529,53665,0,2407659
CA,1981,2119146,0,0,415048,35367,0,2569561
CA,1982,2164421,0,0,432864,41357,0,2638642
CA,1983,2170134,0,0,463728,61214,0,2695076
CA,1984,2213402,0,0,527247,153366,0,2894016
CA,1985,2285212,852,0,546252,209565,0,3041881
CA,1986,2192742,0,0,511561,277332,0,2981635
CA,1987,2114726,552,0,469061,317298,0,2901638
CA,1988,2057434,648,0,444625,327209,0,2829916
CA,1989,1920809,492,0,404886,344146,0,2670333
CA,1990,1861034,732,0,401448,345955,0,2609170
CA,1991,1853083,684,0,414390,330684,0,2598840
CA,1992,1771830,1236,0,402577,369043,0,2544686
CA,1993,1699922,0,0,352853,331724,0,2384499
CA,1994,1659148,0,0,340415,352778,0,2352342
CA,1995,1618067,0,0,308580,317794,0,2244440
CA,1996,1637972,0,0,320843,358119,0,2316934
CA,1997,1653998,0,0,314186,320194,0,2288378
CA,1998,1645037,0,0,350247,362928,0,2358211
CA,1999,1583499,0,0,411088,348736,0,2343323
CA,2000,1572566,0,0,391339,366845,0,2330750
CA,2001,1511845,0,0,408873,346911,0,2267631
CA,2002,1495808,0,0,394973,358707,0,2249489
CA,2003,1438939,0,0,373822,370958,0,2183720
CA,2004,1392800,0,0,356787,315634,0,2065221
CA,2005,1335334,0,0,354384,377313,0,2067031
CA,2006,1293487,0,0,351706,333488,0,1978681
CA,2007,1267404,0,0,343379,375427,0,1986210
CA,2008,1244291,0,0,331830,339506,0,1915628
CA,2009,1202120,0,0,310439,332218,0,1844776
CA,2010,1162146,0,0,320668,336562,0,1819377
CA,2011,1137798,0,0,280255,383644,0,1801697
CA,2012,1143824,0,0,278232,193939,0,1615995
CA,2013,1153782,0,0,287883,187162,0,1628828
CA,2014,1187254,0,0,271757,177656,0,1636667
CA,2015,1150741,0,0,271086,193529,0,1615356
CA,2016,1064744,0,0,234094,197754,0,1496592
CA,2017,992385,0,0,240221,187227,0,1419833
CA,2018,965261,0,0,228905,190422,0,1384589
CA,2019,0,0,0,0,168799,0,0
GA,1960,0,100,0,0,0,0,100
GA,1961,0,100,0,0,0,0,101
GA,1962,0,0,0,0,0,0,0
GA,1963,0,0,0,0,0,0,0
GA,1964,0,0,0,0,0,0,0
GA,1965,0,0,0,0,0,0,0
GA,1966,0,0,0,0,0,0,0
GA,1967,0,0,0,0,0,0,0
GA,1968,0,0,0,0,0,0,0
GA,1969,0,0,0,0,0,0,0
GA,1970,0,0,0,0,0,0,0
GA,1971,0,0,0,0,0,0,0
GA,1972,0,0,0,0,0,0,0
GA,1973,0,0,0,0,0,0,0
GA,1974,0,0,0,0,487,0,487
GA,1975,0,1858,0,0,34063,0,35921
GA,1976,0,4671,0,0,45666,0,50337
GA,1977,0,5675,0,0,39985,0,45660
GA,1978,0,2838,0,0,46798,0,49635
GA,1979,0,653,0,0,55429,0,56082
GA,1980,0,0,0,0,92015,0,92015
GA,1981,0,0,0,0,79799,0,79798
GA,1982,0,0,0,0,73144,0,73144
GA,1983,0,0,0,0,84771,0,84771
GA,1984,0,0,0,0,59331,0,59331
GA,1985,0,0,0,0,107602,0,107602
GA,1986,0,0,0,0,76574,0,76574
GA,1987,0,0,0,0,159333,0,159333
GA,1988,0,0,0,0,160615,0,160615
GA,1989,0,0,0,0,264167,0,264166
GA,1990,0,0,0,0,262401,0,262400
GA,1991,0,0,0,0,272752,0,272752
GA,1992,0,0,0,0,293149,0,293150
GA,1993,0,0,0,0,286059,0,286059
GA,1994,0,0,0,0,302346,0,302346
GA,1995,0,0,0,0,322151,0,322151
GA,1996,0,0,0,0,314302,0,314302
GA,1997,0,0,0,0,319170,0,319169
GA,1998,0,0,0,0,329212,0,329212
GA,1999,0,0,0,0,328946,0,328946
GA,2000,0,0,0,0,338660,0,338660
GA,2001,0,0,0,0,351739,0,351739
GA,2002,0,0,0,0,324827,0,324827
GA,2003,0,0,0,0,346601,0,346601
GA,2004,0,0,0,0,351921,0,351921
GA,2005,0,0,0,0,329092,0,329092
GA,2006,0,0,0,0,333981,0,333981
GA,2007,0,0,0,0,341364,0,341364
GA,2008,0,0,0,0,331235,0,331236
GA,2009,0,0,0,0,331368,0,331368
GA,2010,0,0,0,0,350268,0,350268
GA,2011,0,0,0,0,338052,0,338052
GA,2012,0,0,0,0,355674,0,355674
GA,2013,0,0,0,0,343801,0,343801
GA,2014,0,0,0,0,340652,0,340652
GA,2015,0,0,0,0,353883,0,353883
GA,2016,0,0,0,0,360633,0,360633
GA,2017,0,0,0,0,352560,0,352561
GA,2018,0,0,0,0,359262,0,359261
GA,2019,0,0,0,0,350759,0,0
PA,1960,34852,2169831,0,117861,2674,0,2325217
PA,1961,32729,2060353,0,103894,3548,0,2200523
PA,1962,30752,2112248,0,93161,3717,0,2239878
PA,1963,29481,2308097,0,95855,4221,0,2437655
PA,1964,29655,2413787,0,85002,301,0,2528746
PA,1965,28548,2453589,0,87376,3691,0,2573203
PA,1966,25155,2432385,0,94052,6107,0,2557699
PA,1967,25445,2361801,0,93071,6968,0,2487285
PA,1968,24128,2257714,0,91024,5286,0,2378153
PA,1969,25798,2303517,0,81866,4579,0,2415759
PA,1970,23739,2357967,0,79493,5102,0,2466302
PA,1971,22028,2127367,0,79059,4823,0,2233278
PA,1972,19958,2164590,0,76507,3112,0,2264166
PA,1973,19036,2096942,0,81448,3941,0,2201368
PA,1974,20172,2150183,0,84745,78108,0,2333208
PA,1975,18931,2246057,0,86894,174766,0,2526649
PA,1976,17510,2321250,0,91711,181447,0,2611919
PA,1977,15747,2270585,0,93709,191913,0,2571955
PA,1978,16745,2172466,0,99956,244304,0,2533470
PA,1979,16669,2390769,0,98377,204484,0,2710300
PA,1980,15376,2370499,0,99654,131893,0,2617421
PA,1981,21628,2138782,0,125198,157462,0,2443069
PA,1982,24836,2029338,0,124569,182395,0,2361138
PA,1983,24836,1785151,0,121892,160505,0,2092385
PA,1984,24847,1983208,0,172098,233815,0,2413968
PA,1985,28136,1832983,0,155585,278637,0,2295341
PA,1986,21941,1842452,0,166024,421260,0,2451677
PA,1987,19152,1807237,0,169725,365282,0,2361396
PA,1988,16414,1825287,0,173564,401416,0,2416682
PA,1989,15648,1822907,0,199292,414489,0,2452337
PA,1990,15318,1831440,0,184692,611503,0,2642953
PA,1991,14680,1701624,0,158503,602575,0,2477381
PA,1992,12395,1812815,0,144660,629650,0,2599519
PA,1993,11809,1553125,0,137848,623208,0,2325989
PA,1994,14604,1621471,0,125649,702446,0,2464169
PA,1995,11246,1602243,0,115798,698311,0,2427600
PA,1996,9814,1766791,0,140496,721262,0,2638363
PA,1997,7662,1982914,0,83903,709967,0,2784446
PA,1998,11484,2133532,0,136099,641517,0,2922631
PA,1999,8532,1994709,0,182339,743282,0,2928861
PA,2000,8700,1946487,0,156144,769361,0,2880691
PA,2001,9396,1929615,0,139028,769971,0,2848009
PA,2002,13479,1734216,0,164591,794521,0,2706807
PA,2003,14303,1599175,0,167346,774989,0,2555813
PA,2004,13897,1600275,0,206085,807739,0,2627996
PA,2005,14268,1607811,0,176552,796157,0,2594787
PA,2006,15016,1583197,0,184081,785731,0,2568025
PA,2007,16170,1557006,0,190587,811600,0,2575365
PA,2008,17394,1591997,0,207599,822134,0,2639124
PA,2009,17209,1439895,0,286260,808770,0,2552134
PA,2010,18780,1485775,0,600932,813462,0,2918950
PA,2011,19900,1511491,0,1374471,796798,0,3702660
PA,2012,25050,1390644,0,2368982,787753,0,4572429
PA,2013,30781,1379262,0,3452918,822483,0,5685443
PA,2014,39724,1566449,0,4521340,823277,0,6950789
PA,2015,40522,1278078,0,5119772,842044,0,7280416
PA,2016,35888,1168609,0,5525743,867302,0,7597542
PA,2017,37554,1260516,0,5769945,870187,0,7938202
PA,2018,36963,1278056,0,6576446,872749,0,8764215
PA,2019,0,0,0,0,869084,0,0
OK,1960,1118895,33923,0,900387,0,0,2053205
OK,1961,1119870,26087,0,975137,0,0,2121094
OK,1962,1175846,26491,0,1158674,0,0,2361011
OK,1963,1171380,25480,0,1347832,0,0,2544691
OK,1964,1174639,25986,0,1445605,0,0,2646230
OK,1965,1179958,24621,0,1442988,0,0,2647567
OK,1966,1304066,21309,0,1476010,0,0,2801386
OK,1967,1338344,20804,0,1543438,0,0,2902586
OK,1968,1297013,27528,0,1519332,0,0,2843873
OK,1969,1303428,46461,0,1664430,0,0,3014319
OK,1970,1296729,61350,0,1742235,0,0,3100314
OK,1971,1237215,56471,0,1835648,0,0,3129335
OK,1972,1204271,66330,0,1963448,0,0,3234049
OK,1973,1108983,51616,0,1916639,0,0,3077238
OK,1974,1031153,56268,0,1796473,0,0,2883895
OK,1975,946113,68621,0,1727975,0,0,2742709
OK,1976,936271,87876,0,1837243,0,0,2861390
OK,1977,907016,143470,0,1907621,0,0,2958106
OK,1978,872645,144227,0,1912724,0,0,2929595
OK,1979,833124,118380,0,2002427,0,0,2953930
OK,1980,870812,127957,0,2075538,0,0,3074307
OK,1981,893525,133637,0,2234318,0,0,3261479
OK,1982,920002,113695,0,2179911,0,0,3213607
OK,1983,919903,88475,0,2000494,0,0,3008873
OK,1984,976633,112485,0,2251800,0,0,3340918
OK,1985,943886,81736,0,2209478,0,0,3235100
OK,1986,864809,77035,0,2191212,0,0,3133057
OK,1987,779392,72537,0,2308053,0,0,3159982
OK,1988,747469,53994,0,2421704,0,0,3223167
OK,1989,681459,43169,0,2458131,0,0,3182760
OK,1990,651183,42166,0,2481655,0,0,3175005
OK,1991,626945,47806,0,2367820,0,0,3042571
OK,1992,590481,43468,0,2236704,0,0,2870652
OK,1993,560425,42011,0,2267467,0,0,2869903
OK,1994,527643,50755,0,2150726,0,0,2729124
OK,1995,507442,48455,0,2000756,0,0,2556653
OK,1996,495198,44444,0,1931729,0,0,2471371
OK,1997,483511,40639,0,1872016,0,0,2396166
OK,1998,449952,42071,0,1830883,0,0,2322906
OK,1999,409225,42170,0,1768996,0,0,2220390
OK,2000,405861,40688,0,1779761,0,0,2226310
OK,2001,397480,42810,0,1801655,0,0,2241945
OK,2002,385242,33899,0,1756481,0,0,2175622
OK,2003,376513,37411,0,1723722,0,0,2137645
OK,2004,371067,41850,0,1838548,0,0,2251466
OK,2005,355320,39664,0,1824461,0,0,2219445
OK,2006,372569,43052,0,1880459,0,0,2296080
OK,2007,364826,34845,0,1978256,0,0,2377927
OK,2008,390334,29851,0,2099841,0,0,2520026
OK,2009,389609,18277,0,2124055,0,0,2531941
OK,2010,407137,17580,0,2067225,0,0,2491942
OK,2011,473274,19094,0,2153980,0,0,2646349
OK,2012,583834,22004,0,2295025,0,0,2900862
OK,2013,717715,25054,0,2282057,0,0,3024826
OK,2014,868219,20607,0,2669289,0,0,3558115
OK,2015,948502,17422,0,2880137,0,0,3846061
OK,2016,881629,14440,0,2864577,0,0,3760646
OK,2017,938040,12590,0,2936597,0,0,3887227
OK,2018,1145109,15121,0,3419018,0,0,4579248
OK,2019,0,0,0,0,0,0,0
LA,1960,2089299,0,0,2937821,0,0,5027120
LA,1961,2142067,0,0,3187055,0,0,5329122
LA,1962,2322280,0,0,3333534,0,0,5655814
