state_ID,year,biofuel,biomass,geo,hydro,solar,wind,noncombustible,total
NM,2015,0,0,0,0,0,0,28119,38811
NM,2016,0,0,0,0,0,0,43742,54772
NM,2017,0,0,0,0,0,0,57674,67349
NM,2018,0,0,0,0,0,0,72072,85106
NY,1960,0,0,0,0,0,0,130051,189314
NY,1961,0,0,0,0,0,0,193379,250832
NY,1962,0,0,0,0,0,0,220654,277979
NY,1963,0,0,0,0,0,0,202901,260059
NY,1964,0,0,0,0,0,0,190456,247409
NY,1965,0,0,0,0,0,0,204632,262743
NY,1966,0,0,0,0,0,0,229856,288582
NY,1967,0,0,0,0,0,0,244545,301664
NY,1968,0,0,0,0,0,0,260179,320307
NY,1969,0,0,0,0,0,0,278145,339647
NY,1970,0,0,0,0,0,0,262884,325491
NY,1971,0,0,0,0,0,0,266456,326609
NY,1972,0,0,0,0,0,0,288472,347985
NY,1973,0,0,0,0,0,0,305067,364685
NY,1974,0,0,0,0,0,0,300864,362988
NY,1975,0,0,0,0,0,0,294729,354900
NY,1976,0,0,0,0,0,0,299209,368500
NY,1977,0,0,0,0,0,0,267952,342161
NY,1978,0,0,0,0,0,0,270151,354864
NY,1979,0,0,0,0,0,0,274181,368358
NY,1980,0,0,0,0,0,0,275016,404671
NY,1981,0,0,0,0,0,0,270643,413896
NY,1982,0,0,0,0,0,0,267231,397442
NY,1983,0,0,0,0,0,0,277676,435889
NY,1984,0,0,0,0,0,0,279993,409565
NY,1985,0,0,0,0,0,0,284044,415540
NY,1986,0,0,0,0,0,0,310381,429134
NY,1987,0,0,0,0,0,0,289431,400041
NY,1988,0,0,0,0,0,0,249157,365628
NY,1989,0,0,0,0,0,0,259208,379021
NY,1990,0,0,0,0,0,0,293563,390950
NY,1991,0,0,0,0,0,0,283955,379052
NY,1992,0,0,0,0,0,0,290593,395108
NY,1993,0,0,0,0,0,0,304005,421298
NY,1994,0,0,0,0,0,0,287245,409236
NY,1995,0,0,0,0,0,0,268668,391266
NY,1996,0,0,0,0,0,0,300083,439291
NY,1997,0,0,0,0,0,0,313475,491158
NY,1998,0,0,0,0,0,0,299782,458812
NY,1999,0,0,0,0,0,0,253986,419145
NY,2000,0,0,0,0,0,0,255071,429207
NY,2001,0,0,0,0,0,0,239623,350749
NY,2002,0,0,0,0,0,0,256570,363961
NY,2003,0,0,0,0,0,0,247203,357373
NY,2004,0,0,0,0,0,0,242665,358879
NY,2005,0,0,0,0,0,0,260305,365542
NY,2006,0,0,0,0,0,0,279435,378627
NY,2007,100,583,0,0,0,0,259733,363738
NY,2008,2129,12333,0,0,0,0,277814,399484
NY,2009,1204,6947,0,0,0,0,294068,369975
NY,2010,2768,15910,0,0,0,0,276635,367403
NY,2011,4169,23887,0,0,0,0,302913,405071
NY,2012,3800,21744,0,0,0,0,267476,364216
NY,2013,3995,22782,0,0,0,0,277085,382040
NY,2014,4089,23255,0,0,0,0,292309,401223
NY,2015,4064,23034,0,0,0,0,288407,412382
NY,2016,4110,23209,0,0,0,0,296470,414373
NY,2017,4227,23817,0,0,0,0,330936,450143
NY,2018,3958,22277,0,0,0,0,325031,446102
TX,1960,0,0,0,0,0,0,11859,50155
TX,1961,0,0,0,0,0,0,13143,52023
TX,1962,0,0,0,0,0,0,8446,47721
TX,1963,0,0,0,0,0,0,5009,42718
TX,1964,0,0,0,0,0,0,4748,43884
TX,1965,0,0,0,0,0,0,7771,48967
TX,1966,0,0,0,0,0,0,8195,51980
TX,1967,0,0,0,0,0,0,6043,49944
TX,1968,0,0,0,0,0,0,13790,62939
TX,1969,0,0,0,0,0,0,13279,64351
TX,1970,0,0,0,0,0,0,10550,62757
TX,1971,0,0,0,0,0,0,9220,60471
TX,1972,0,0,0,0,0,0,8615,67560
TX,1973,0,0,0,0,0,0,17663,78102
TX,1974,0,0,0,0,0,0,17035,76691
TX,1975,0,0,0,0,0,0,20052,75872
TX,1976,0,0,0,0,0,0,11080,75965
TX,1977,0,0,0,0,0,0,12199,82566
TX,1978,0,0,0,0,0,0,7923,84175
TX,1979,0,0,0,0,0,0,12448,89721
TX,1980,0,0,0,0,0,0,10171,65819
TX,1981,1,7,0,0,0,0,11972,70520
TX,1982,4,24,0,0,0,0,10738,80452
TX,1983,7,46,0,0,0,0,11648,75817
TX,1984,9,55,0,0,0,0,10767,87064
TX,1985,9,59,0,0,0,0,14636,93532
TX,1986,10,62,0,0,0,0,20603,110360
TX,1987,11,68,0,0,0,0,22482,116905
TX,1988,11,68,0,0,0,0,12751,108936
TX,1989,10,64,0,0,0,0,15584,125459
TX,1990,9,54,0,0,0,0,19268,115294
TX,1991,10,63,0,0,0,0,23906,120330
TX,1992,9,56,0,0,0,0,28015,133852
TX,1993,0,0,0,0,0,0,19190,117228
TX,1994,0,0,0,0,0,0,16592,114097
TX,1995,0,0,0,0,0,0,18414,117889
TX,1996,0,0,0,0,0,0,11692,110535
TX,1997,0,0,0,0,0,0,20062,122666
TX,1998,0,0,0,0,0,0,16416,110071
TX,1999,0,0,0,0,0,0,15858,93994
TX,2000,0,0,0,0,0,0,14586,96071
TX,2001,0,0,0,0,0,0,25854,96535
TX,2002,0,0,0,0,0,0,39679,121028
TX,2003,0,0,0,0,0,0,36543,115457
TX,2004,0,0,0,0,0,0,45978,120813
TX,2005,144,784,0,0,0,0,57355,138301
TX,2006,373,2027,0,0,0,0,74534,154259
TX,2007,1036,5628,0,0,0,0,107277,197392
TX,2008,6061,34592,0,0,0,0,172373,306975
TX,2009,5729,32475,0,0,0,0,208173,304805
TX,2010,7017,40160,0,0,0,0,271589,397186
TX,2011,10496,59374,0,0,0,0,306044,456427
TX,2012,11077,62510,0,0,0,0,317009,469283
TX,2013,9467,52783,0,0,0,0,352550,500601
TX,2014,10916,61250,0,0,0,0,391414,547503
TX,2015,12492,69973,0,0,0,0,435592,586962
TX,2016,13688,76387,0,0,0,0,556940,714190
TX,2017,14088,78441,0,0,0,0,655252,811457
TX,2018,14512,80623,0,0,0,0,738212,903003
VA,1960,0,0,0,0,0,0,13634,69706
VA,1961,0,0,0,0,0,0,12602,66456
VA,1962,0,0,0,0,0,0,13334,67678
VA,1963,0,0,0,0,0,0,9174,64267
VA,1964,0,0,0,0,0,0,8987,63580
VA,1965,0,0,0,0,0,0,9234,63439
VA,1966,0,0,0,0,0,0,7953,64055
VA,1967,0,0,0,0,0,0,8410,61774
VA,1968,0,0,0,0,0,0,8157,63863
VA,1969,0,0,0,0,0,0,7369,64159
VA,1970,0,0,0,0,0,0,7254,62711
VA,1971,0,0,0,0,0,0,11771,66364
VA,1972,0,0,0,0,0,0,14609,70488
VA,1973,0,0,0,0,0,0,13694,69214
VA,1974,0,0,0,0,0,0,11328,66085
VA,1975,0,0,0,0,0,0,13637,66861
VA,1976,0,0,0,0,0,0,9208,76045
VA,1977,0,0,0,0,0,0,7448,73803
VA,1978,0,0,0,0,0,0,13328,86397
VA,1979,0,0,0,0,0,0,15977,95181
VA,1980,0,0,0,0,0,0,9264,85571
VA,1981,11,74,0,0,0,0,3813,79291
VA,1982,38,245,0,0,0,0,9830,93492
VA,1983,72,461,0,0,0,0,12725,95860
VA,1984,87,551,0,0,0,0,12337,102908
VA,1985,93,590,0,0,0,0,8833,99955
VA,1986,99,624,0,0,0,0,781,83623
VA,1987,108,682,0,0,0,0,8692,85820
VA,1988,109,684,0,0,0,0,-1970,78435
VA,1989,103,645,0,0,0,0,4637,96553
VA,1990,87,540,0,0,0,0,13873,104855
VA,1991,102,631,0,0,0,0,11551,106699
VA,1992,91,562,0,0,0,0,11580,110242
VA,1993,97,598,0,0,0,0,13871,119272
VA,1994,93,572,0,0,0,0,12170,122634
VA,1995,79,484,0,0,0,0,10634,126481
VA,1996,28,173,0,0,0,0,15186,136360
VA,1997,43,263,0,0,0,0,10863,123587
VA,1998,43,260,0,0,0,0,13587,123068
VA,1999,33,197,0,0,0,0,7492,120213
VA,2000,31,186,0,0,0,0,7783,114065
VA,2001,25,150,0,0,0,0,11068,92832
VA,2002,22,134,0,0,0,0,9491,77071
VA,2003,17,100,0,0,0,0,18872,104227
VA,2004,27,146,0,0,0,0,16780,110959
VA,2005,67,366,0,0,0,0,15940,127185
VA,2006,166,904,0,0,0,0,14649,119684
VA,2007,187,1017,0,0,0,0,13765,117796
VA,2008,95,517,0,0,0,0,11580,117907
VA,2009,71,388,0,0,0,0,16291,115242
VA,2010,52,285,0,0,0,0,16712,110820
VA,2011,48,259,0,0,0,0,14069,104936
VA,2012,48,259,0,0,0,0,12261,102372
VA,2013,79,427,0,0,0,0,14319,118391
VA,2014,1108,6285,0,0,0,0,11515,136734
VA,2015,1234,6982,0,0,0,0,13301,138537
VA,2016,687,3860,0,0,0,0,16392,139965
VA,2017,1532,8613,0,0,0,0,16022,138903
VA,2018,1428,8011,0,0,0,0,26012,158108
NV,1960,0,0,0,0,0,0,21164,22110
NV,1961,0,0,0,0,0,0,18617,19545
NV,1962,0,0,0,0,0,0,20822,21733
NV,1963,0,0,0,0,0,0,18910,19804
NV,1964,0,0,0,0,0,0,16913,17842
NV,1965,0,0,0,0,0,0,16668,17544
NV,1966,0,0,0,0,0,0,18755,19632
NV,1967,0,0,0,0,0,0,18073,18985
NV,1968,0,0,0,0,0,0,18195,19142
NV,1969,0,0,0,0,0,0,17772,18771
NV,1970,0,0,0,0,0,0,17271,18322
NV,1971,0,0,0,0,0,0,17582,18651
NV,1972,0,0,0,0,0,0,16222,17274
NV,1973,0,0,0,0,0,0,17340,18356
NV,1974,0,0,0,0,0,0,16711,17762
NV,1975,0,0,0,0,0,0,17583,18827
NV,1976,0,0,0,0,0,0,16125,17457
NV,1977,0,0,0,0,0,0,16874,18381
NV,1978,0,0,0,0,0,0,17263,18980
NV,1979,0,0,0,0,0,0,17771,19804
NV,1980,0,0,0,0,0,0,24643,27403
NV,1981,0,0,0,0,0,0,18072,21794
NV,1982,0,0,0,0,0,0,14850,18709
NV,1983,0,0,0,0,0,0,43064,47192
NV,1984,0,0,0,0,0,0,58602,63057
NV,1985,0,0,0,0,0,0,45386,49982
NV,1986,0,0,0,0,0,0,47889,52098
NV,1987,0,0,0,0,0,0,26316,28499
NV,1988,0,0,0,0,0,0,21587,23919
NV,1989,0,0,0,0,0,0,27774,30236
NV,1990,0,0,0,0,0,0,26818,29668
NV,1991,0,0,0,0,0,0,35974,38961
NV,1992,0,0,0,0,0,0,33692,36827
NV,1993,0,0,0,0,0,0,37218,40587
NV,1994,0,0,0,0,0,0,35889,39090
NV,1995,0,0,0,0,0,0,37121,40326
NV,1996,0,0,0,0,0,0,39555,43110
NV,1997,0,0,0,0,0,0,43791,48280
NV,1998,0,0,0,0,0,0,49150,53115
NV,1999,0,0,0,0,0,0,44896,48981
NV,2000,0,0,0,0,0,0,40367,44738
NV,2001,0,0,0,0,0,0,40080,43412
NV,2002,0,0,0,0,0,0,36288,39422
NV,2003,0,0,0,0,0,0,30303,33579
NV,2004,0,0,0,0,0,0,30967,34322
NV,2005,1,6,0,0,0,0,31638,34481
NV,2006,7,40,0,0,0,0,35816,38355
NV,2007,7,41,0,0,0,0,34965,37735
NV,2008,5,30,0,0,0,0,34896,37884
NV,2009,3,19,0,0,0,0,44176,46731
NV,2010,3,16,0,0,0,0,46054,48939
NV,2011,8,46,0,0,0,0,47960,50278
NV,2012,6,30,0,0,0,0,54414,56587
NV,2013,8,42,0,0,0,0,63780,66534
NV,2014,8,42,0,0,0,0,64724,67519
NV,2015,0,0,0,0,0,0,72739,75371
NV,2016,0,0,0,0,0,0,85526,88579
NV,2017,0,0,0,0,0,0,94968,98150
NV,2018,0,0,0,0,0,0,101591,105663
ND,1960,0,0,0,0,0,0,11407,11880
ND,1961,0,0,0,0,0,0,14982,15420
ND,1962,0,0,0,0,0,0,13651,14054
ND,1963,0,0,0,0,0,0,15547,15915
ND,1964,0,0,0,0,0,0,19646,20014
ND,1965,0,0,0,0,0,0,26105,26438
ND,1966,0,0,0,0,0,0,20088,20421
ND,1967,0,0,0,0,0,0,28905,29255
ND,1968,0,0,0,0,0,0,25989,26339
ND,1969,0,0,0,0,0,0,30703,31071
ND,1970,0,0,0,0,0,0,29536,29922
ND,1971,0,0,0,0,0,0,33900,34285
ND,1972,0,0,0,0,0,0,32122,32507
ND,1973,0,0,0,0,0,0,24749,25135
ND,1974,0,0,0,0,0,0,28501,28922
ND,1975,0,0,0,0,0,0,34806,35262
ND,1976,0,0,0,0,0,0,33937,34411
ND,1977,0,0,0,0,0,0,20812,21338
ND,1978,0,0,0,0,0,0,31437,31963
ND,1979,0,0,0,0,0,0,28325,28886
ND,1980,0,0,0,0,0,0,26107,28555
ND,1981,50,320,0,0,0,0,23518,26037
ND,1982,167,1068,0,0,0,0,26687,30380
ND,1983,314,2006,0,0,0,0,25010,29454
ND,1984,376,2395,0,0,0,0,24656,30082
ND,1985,405,2568,0,0,0,0,22699,28393
ND,1986,430,2714,0,0,0,0,24300,30017
ND,1987,471,2967,0,0,0,0,20655,26159
ND,1988,475,2976,0,0,0,0,19447,25131
ND,1989,449,2805,0,0,0,0,19814,25388
ND,1990,377,2349,0,0,0,0,17881,22169
ND,1991,443,2747,0,0,0,0,18430,23205
ND,1992,395,2444,0,0,0,0,17681,22246
ND,1993,453,2791,0,0,0,0,14714,19321
ND,1994,487,2992,0,0,0,0,19281,24581
ND,1995,473,2896,0,0,0,0,25484,30985
ND,1996,196,1197,0,0,0,0,32746,36360
ND,1997,350,2128,0,0,0,0,34084,38466
ND,1998,417,2523,0,0,0,0,23625,28369
ND,1999,389,2353,0,0,0,0,26907,31608
ND,2000,471,2841,0,0,0,0,21878,27268
ND,2001,519,3131,0,0,0,0,14015,20662
ND,2002,712,4287,0,0,0,0,16474,23405
ND,2003,844,5049,0,0,0,0,18414,26158
ND,2004,774,4604,0,0,0,0,18036,25922
ND,2005,744,4399,0,0,0,0,16089,23400
ND,2006,751,4411,0,0,0,0,19274,26086
ND,2007,3863,22315,0,0,0,0,19629,43992
ND,2008,4739,27104,0,0,0,0,29704,58719
ND,2009,6735,38691,0,0,0,0,44462,85152
ND,2010,9286,53283,0,0,0,0,60790,116219
ND,2011,10748,61246,0,0,0,0,76941,141087
ND,2012,10211,57976,0,0,0,0,74749,135164
ND,2013,10339,58542,0,0,0,0,71315,132669
ND,2014,10610,59932,0,0,0,0,84043,146858
ND,2015,12055,67951,0,0,0,0,81127,151913
ND,2016,13084,73513,0,0,0,0,94079,170538
ND,2017,13477,75550,0,0,0,0,129426,207846
ND,2018,13104,73404,0,0,0,0,127650,203109
UT,1960,0,0,0,0,0,0,3275,5494
UT,1961,0,0,0,0,0,0,2459,4591
UT,1962,0,0,0,0,0,0,4148,6192
UT,1963,0,0,0,0,0,0,3691,5699
UT,1964,0,0,0,0,0,0,8003,10151
UT,1965,0,0,0,0,0,0,9545,11501
UT,1966,0,0,0,0,0,0,8235,10173
UT,1967,0,0,0,0,0,0,11206,13266
UT,1968,0,0,0,0,0,0,10575,12791
UT,1969,0,0,0,0,0,0,11673,13957
UT,1970,0,0,0,0,0,0,7776,10079
UT,1971,0,0,0,0,0,0,10312,12615
UT,1972,0,0,0,0,0,0,12691,15234
UT,1973,0,0,0,0,0,0,11537,14683
UT,1974,0,0,0,0,0,0,9828,12440
UT,1975,0,0,0,0,0,0,11181,14074
UT,1976,0,0,0,0,0,0,11717,14974
UT,1977,0,0,0,0,0,0,7898,11709
UT,1978,0,0,0,0,0,0,7601,12093
UT,1979,0,0,0,0,0,0,8303,13634
UT,1980,0,0,0,0,0,0,8533,13025
UT,1981,0,0,0,0,0,0,6512,12388
UT,1982,0,0,0,0,0,0,10710,16757
UT,1983,0,0,0,0,0,0,14663,21168
UT,1984,0,0,0,0,0,0,14919,21624
UT,1985,0,0,0,0,0,0,11790,18680
UT,1986,0,0,0,0,0,0,16548,22999
UT,1987,0,0,0,0,0,0,10627,14262
UT,1988,0,0,0,0,0,0,7922,11778
UT,1989,0,0,0,0,0,0,8131,11676
UT,1990,0,0,0,0,0,0,7333,10774
UT,1991,0,0,0,0,0,0,8948,12553
UT,1992,0,0,0,0,0,0,8617,12378
UT,1993,0,0,0,0,0,0,10848,14575
UT,1994,0,0,0,0,0,0,10256,13808
UT,1995,0,0,0,0,0,0,11960,15540
UT,1996,0,0,0,0,0,0,13363,17160
UT,1997,0,0,0,0,0,0,16005,20402
UT,1998,0,0,0,0,0,0,15614,19503
UT,1999,0,0,0,0,0,0,14995,20361
UT,2000,0,0,0,0,0,0,9743,15405
UT,2001,0,0,0,0,0,0,7459,10816
UT,2002,0,0,0,0,0,0,7510,10879
UT,2003,0,0,0,0,0,0,6845,10252
UT,2004,0,0,0,0,0,0,7077,10581
UT,2005,0,0,0,0,0,0,10382,13607
UT,2006,0,0,0,0,0,0,10005,13202
UT,2007,0,0,0,0,0,0,7691,11031
UT,2008,0,0,0,0,0,0,10158,13953
UT,2009,0,0,0,0,0,0,13257,15951
UT,2010,0,0,0,0,0,0,14682,17678
UT,2011,0,0,0,0,0,0,21658,24387
UT,2012,85,463,0,0,0,0,18011,21019
UT,2013,24,129,0,0,0,0,14102,17178
UT,2014,124,675,0,0,0,0,18496,22235
UT,2015,2,9,0,0,0,0,18789,23993
UT,2016,0,0,0,0,0,0,31058,36544
UT,2017,0,0,0,0,0,0,48162,53277
UT,2018,0,0,0,0,0,0,44436,50330
SC,1960,0,0,0,0,0,0,38849,81969
SC,1961,0,0,0,0,0,0,34488,76284
SC,1962,0,0,0,0,0,0,32377,73455
SC,1963,0,0,0,0,0,0,28027,69832
SC,1964,0,0,0,0,0,0,45563,87558
SC,1965,0,0,0,0,0,0,36758,77346
SC,1966,0,0,0,0,0,0,27188,67699
SC,1967,0,0,0,0,0,0,27688,66176
SC,1968,0,0,0,0,0,0,28098,69381
SC,1969,0,0,0,0,0,0,32273,73251
SC,1970,0,0,0,0,0,0,24064,65064
SC,1971,0,0,0,0,0,0,36515,78568
SC,1972,0,0,0,0,0,0,34744,77077
SC,1973,0,0,0,0,0,0,40597,83883
SC,1974,0,0,0,0,0,0,36082,79895
SC,1975,0,0,0,0,0,0,45926,87805
SC,1976,0,0,0,0,0,0,35418,83353
SC,1977,0,0,0,0,0,0,31831,80884
SC,1978,0,0,0,0,0,0,33227,83872
SC,1979,0,0,0,0,0,0,40983,91528
SC,1980,0,0,0,0,0,0,31421,71184
SC,1981,0,0,0,0,0,0,13136,52168
SC,1982,0,0,0,0,0,0,25396,69144
SC,1983,0,0,0,0,0,0,32589,75398
SC,1984,0,0,0,0,0,0,33169,80275
SC,1985,0,0,0,0,0,0,19169,66594
SC,1986,0,0,0,0,0,0,13223,89782
SC,1987,0,0,0,0,0,0,23016,95655
SC,1988,0,0,0,0,0,0,7017,82436
SC,1989,0,0,0,0,0,0,21384,97057
SC,1990,0,0,0,0,0,0,34403,106105
SC,1991,0,0,0,0,0,0,32574,107666
SC,1992,0,0,0,0,0,0,34348,110649
SC,1993,0,0,0,0,0,0,30531,110225
SC,1994,0,0,0,0,0,0,31419,114631
SC,1995,0,0,0,0,0,0,35767,124701
SC,1996,0,0,0,0,0,0,31567,131794
SC,1997,0,0,0,0,0,0,30348,131983
SC,1998,0,0,0,0,0,0,36540,129956
SC,1999,0,0,0,0,0,0,17413,96967
SC,2000,0,0,0,0,0,0,15800,92462
SC,2001,0,0,0,0,0,0,12835,70574
SC,2002,0,0,0,0,0,0,14324,80639
SC,2003,0,0,0,0,0,0,37347,103796
SC,2004,0,0,0,0,0,0,24760,97431
SC,2005,0,0,0,0,0,0,29663,104205
SC,2006,302,1641,0,0,0,0,18249,100251
SC,2007,729,3959,0,0,0,0,15775,98956
SC,2008,835,4535,0,0,0,0,11542,96543
SC,2009,7,41,0,0,0,0,23349,103035
SC,2010,15,81,0,0,0,0,23847,115370
SC,2011,212,1152,0,0,0,0,15753,117506
SC,2012,310,1684,0,0,0,0,14216,119714
SC,2013,61,333,0,0,0,0,30858,134299
SC,2014,55,299,0,0,0,0,25198,137000
SC,2015,60,328,0,0,0,0,24686,128618
SC,2016,0,0,0,0,0,0,21612,131035
SC,2017,0,0,0,0,0,0,19592,130400
SC,2018,0,0,0,0,0,0,35034,145256
SD,1960,0,0,0,0,0,0,12437,13974
SD,1961,0,0,0,0,0,0,12160,13609
SD,1962,0,0,0,0,0,0,15855,17252
SD,1963,0,0,0,0,0,0,30493,31784
SD,1964,0,0,0,0,0,0,32372,33645
SD,1965,0,0,0,0,0,0,40479,41595
SD,1966,0,0,0,0,0,0,50500,51565
SD,1967,0,0,0,0,0,0,51427,52576
SD,1968,0,0,0,0,0,0,58692,59858
SD,1969,0,0,0,0,0,0,66340,67419
SD,1970,0,0,0,0,0,0,69037,70185
SD,1971,0,0,0,0,0,0,81497,82558
SD,1972,0,0,0,0,0,0,77141,78339
SD,1973,0,0,0,0,0,0,50250,51534
SD,1974,0,0,0,0,0,0,59110,60394
SD,1975,0,0,0,0,0,0,82484,83960
SD,1976,0,0,0,0,0,0,73146,74830
SD,1977,0,0,0,0,0,0,55241,57133
SD,1978,0,0,0,0,0,0,70777,72806
SD,1979,0,0,0,0,0,0,65839,67819
SD,1980,0,0,0,0,0,0,60436,63775
SD,1981,0,0,0,0,0,0,55461,58574
SD,1982,0,0,0,0,0,0,56725,60267
SD,1983,0,0,0,0,0,0,58133,61572
SD,1984,0,0,0,0,0,0,59734,63771
SD,1985,0,0,0,0,0,0,55711,59844
SD,1986,0,0,0,0,0,0,59917,64005
SD,1987,0,0,0,0,0,0,56119,59702
SD,1988,179,1123,0,0,0,0,54573,59484
SD,1989,179,1119,0,0,0,0,47935,52343
SD,1990,179,1115,0,0,0,0,41080,44413
SD,1991,179,1111,0,0,0,0,40125,43560
SD,1992,179,1107,0,0,0,0,37552,41061
SD,1993,195,1201,0,0,0,0,26928,30241
SD,1994,308,1888,0,0,0,0,53141,57086
SD,1995,308,1882,0,0,0,0,62222,66206
SD,1996,308,1875,0,0,0,0,82780,86847
SD,1997,282,1712,0,0,0,0,92353,95920
SD,1998,350,2117,0,0,0,0,59097,62841
SD,1999,366,2212,0,0,0,0,68719,72609
SD,2000,390,2357,0,0,0,0,58746,62868
SD,2001,590,3559,0,0,0,0,35949,41313
SD,2002,1438,8657,0,0,0,0,44865,55199
SD,2003,3593,21498,0,0,0,0,44386,67639
SD,2004,7338,43642,0,0,0,0,38321,83757
SD,2005,9987,59036,0,0,0,0,33140,93723
SD,2006,13174,77384,0,0,0,0,36041,114833
SD,2007,14197,82896,0,0,0,0,31254,115685
SD,2008,19020,110374,0,0,0,0,32384,144447
SD,2009,22225,128285,0,0,0,0,48950,179384
SD,2010,25375,146140,0,0,0,0,66213,214683
SD,2011,24877,142822,0,0,0,0,92097,237549
SD,2012,23501,134470,0,0,0,0,81188,217925
SD,2013,24625,140445,0,0,0,0,66278,209519
SD,2014,25237,143519,0,0,0,0,76383,222713
SD,2015,25461,144293,0,0,0,0,70354,217615
SD,2016,25365,143225,0,0,0,0,80538,226419
SD,2017,25806,145398,0,0,0,0,77574,225523
SD,2018,26086,146819,0,0,0,0,84755,235220
MT,1960,0,0,0,0,0,0,62415,69936
MT,1961,0,0,0,0,0,0,69208,76550
MT,1962,0,0,0,0,0,0,67678,74894
MT,1963,0,0,0,0,0,0,63011,70429
MT,1964,0,0,0,0,0,0,71354,79375
MT,1965,0,0,0,0,0,0,87692,95505
MT,1966,0,0,0,0,0,0,82695,90332
MT,1967,0,0,0,0,0,0,90810,98163
MT,1968,0,0,0,0,0,0,92806,100651
MT,1969,0,0,0,0,0,0,98712,106143
MT,1970,0,0,0,0,0,0,91769,98397
MT,1971,0,0,0,0,0,0,100529,107251
MT,1972,0,0,0,0,0,0,98024,104348
MT,1973,0,0,0,0,0,0,78121,84637
MT,1974,0,0,0,0,0,0,101543,106573
MT,1975,0,0,0,0,0,0,105784,112007
MT,1976,0,0,0,0,0,0,128649,135822
MT,1977,0,0,0,0,0,0,88278,97331
MT,1978,0,0,0,0,0,0,121308,132188
MT,1979,0,0,0,0,0,0,107096,119406
MT,1980,0,0,0,0,0,0,103522,114608
MT,1981,5,31,0,0,0,0,118359,131005
MT,1982,16,105,0,0,0,0,114163,126659
MT,1983,31,197,0,0,0,0,121624,135686
MT,1984,37,235,0,0,0,0,116014,130528
MT,1985,40,252,0,0,0,0,106295,120930
MT,1986,42,266,0,0,0,0,113416,133914
MT,1987,46,291,0,0,0,0,92992,111156
MT,1988,47,292,0,0,0,0,85043,103886
MT,1989,44,275,0,0,0,0,99971,110933
MT,1990,37,230,0,0,0,0,111603,123487
MT,1991,43,269,0,0,0,0,125047,142368
MT,1992,39,240,0,0,0,0,85665,95906
MT,1993,0,0,0,0,0,0,99239,108980
MT,1994,41,249,0,0,0,0,84198,94511
MT,1995,34,211,0,0,0,0,110939,127550
MT,1996,12,75,0,0,0,0,142768,158574
MT,1997,19,114,0,0,0,0,137049,153337
MT,1998,19,113,0,0,0,0,113498,128313
MT,1999,14,86,0,0,0,0,141623,157031
MT,2000,13,81,0,0,0,0,98452,113793
MT,2001,11,65,0,0,0,0,68622,80568
MT,2002,10,58,0,0,0,0,97610,108642
MT,2003,6,34,0,0,0,0,88383,100370
MT,2004,0,0,0,0,0,0,88984,101507
MT,2005,0,0,0,0,0,0,96161,113989
MT,2006,0,0,0,0,0,0,105102,122240
MT,2007,0,0,0,0,0,0,97758,117750
MT,2008,1,6,0,0,0,0,104678,123136
MT,2009,0,2,0,0,0,0,101097,113798
MT,2010,0,0,0,0,0,0,101237,114783
MT,2011,0,0,0,0,0,0,135109,140363
MT,2012,0,0,0,0,0,0,119803,124377
MT,2013,0,0,0,0,0,0,109152,114499
MT,2014,0,0,0,0,0,0,128426,134146
MT,2015,0,0,0,0,0,0,110876,125018
MT,2016,1,3,0,0,0,0,113287,128035
MT,2017,0,2,0,0,0,0,121314,135765
MT,2018,0,1,0,0,0,0,124266,142447
NJ,1960,0,0,0,0,0,0,480,20514
NJ,1961,0,0,0,0,0,0,199,20749
NJ,1962,0,0,0,0,0,0,238,21199
NJ,1963,0,0,0,0,0,0,165,23397
NJ,1964,0,0,0,0,0,0,203,23947
NJ,1965,0,0,0,0,0,0,-326,23693
NJ,1966,0,0,0,0,0,0,-1369,23570
NJ,1967,0,0,0,0,0,0,-2103,23695
NJ,1968,0,0,0,0,0,0,-3555,24678
NJ,1969,0,0,0,0,0,0,-3957,25354
NJ,1970,0,0,0,0,0,0,-4228,25906
NJ,1971,0,0,0,0,0,0,-3236,26621
NJ,1972,0,0,0,0,0,0,-2254,29554
NJ,1973,0,0,0,0,0,0,-3457,30289
NJ,1974,0,0,0,0,0,0,-2944,33097
NJ,1975,0,0,0,0,0,0,-2834,30950
NJ,1976,0,0,0,0,0,0,-2546,35091
NJ,1977,0,0,0,0,0,0,-1744,38510
NJ,1978,0,0,0,0,0,0,-1797,41662
NJ,1979,0,0,0,0,0,0,-2933,43101
NJ,1980,0,0,0,0,0,0,-2934,48383
NJ,1981,0,0,0,0,0,0,-2413,54409
NJ,1982,0,0,0,0,0,0,-2321,49211
NJ,1983,0,0,0,0,0,0,-2394,60308
NJ,1984,0,0,0,0,0,0,-2570,48816
NJ,1985,0,0,0,0,0,0,-2550,49683
NJ,1986,0,0,0,0,0,0,-2989,41534
NJ,1987,0,0,0,0,0,0,-3220,38592
NJ,1988,0,0,0,0,0,0,-2257,41856
NJ,1989,0,0,0,0,0,0,-2109,34878
NJ,1990,0,0,0,0,0,0,789,26140
NJ,1991,0,0,0,0,0,0,714,35990
NJ,1992,0,0,0,0,0,0,749,38620
NJ,1993,0,0,0,0,0,0,739,37006
NJ,1994,0,0,0,0,0,0,747,41458
NJ,1995,0,0,0,0,0,0,733,43246
NJ,1996,0,0,0,0,0,0,856,41258
NJ,1997,0,0,0,0,0,0,862,39319
